Tỉnh Bình Thuận,Thành Phố Phan Thiết,Phường Đức Thắng,R80200081
Tỉnh Bình Thuận,Thành Phố Phan Thiết,Xã Phong Nẫm,R80200086
Tỉnh Bình Thuận,Thành Phố Phan Thiết,Xã Thiện Nghiệp,R80200087
Tỉnh Bình Thuận,Thành Phố Phan Thiết,Xã Tiến Lợi,R80200095
Tỉnh Bình Thuận,Thành Phố Phan Thiết,Xã Tiến Thành,R80200096
Tỉnh Bình Thuận,Thị Xã La Gi,Phường Bình Tân,R80006466
Tỉnh Bình Thuận,Thị Xã La Gi,Phường Phước Hội,R80006467
Tỉnh Bình Thuận,Thị Xã La Gi,Phường Phước Lộc,R80006468
Tỉnh Bình Thuận,Thị Xã La Gi,Phường Tân An,R80006470
Tỉnh Bình Thuận,Thị Xã La Gi,Phường Tân Thiện,R80006469
Tỉnh Bình Thuận,Thị Xã La Gi,Xã Tân Bình,R80006471
Tỉnh Bình Thuận,Thị Xã La Gi,Xã Tân Hải,R80006472
Tỉnh Bình Thuận,Thị Xã La Gi,Xã Tân Phước,R80006473
Tỉnh Bình Thuận,Thị Xã La Gi,Xã Tân Tiến,R80006474
Tỉnh Bình Định,Huyện An Lão,Thị Trấn An Lão,R80005571
Tỉnh Bình Định,Huyện An Lão,Xã An Dũng,R80005576
Tỉnh Bình Định,Huyện An Lão,Xã An Hòa,R80005577
Tỉnh Bình Định,Huyện An Lão,Xã An Hưng,R80005570
Tỉnh Bình Định,Huyện An Lão,Xã An Nghĩa,R80005578
Tỉnh Bình Định,Huyện An Lão,Xã An Quang,R80005572
Tỉnh Bình Định,Huyện An Lão,Xã An Toàn,R80005579
Tỉnh Bình Định,Huyện An Lão,Xã An Trung,R80005574
Tỉnh Bình Định,Huyện An Lão,Xã An Tân,R80005573
Tỉnh Bình Định,Huyện An Lão,Xã An Vinh,R80005575
Tỉnh Bình Định,Huyện Hoài Ân,Thị Trấn Tăng Bạt Hổ,R80005636
Tỉnh Bình Định,Huyện Hoài Ân,Xã Bok Tới,R80005645
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Hảo Tây,R80005637
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Hảo Đông,R80005633
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Hữu,R80005638
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Mỹ,R80005643
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Nghĩa,R80005639
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Phong,R80005634
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Sơn,R80005632
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Thạnh,R80005640
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Tín,R80005644
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Tường Tây,R80005642
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Tường Đông,R80005641
Tỉnh Bình Định,Huyện Hoài Ân,Xã Ân Đức,R80005631
Tỉnh Bình Định,Huyện Hoài Ân,Xã Đắk Mang,R80005635
Tỉnh Bình Định,Huyện Phù Cát,Thị Trấn Cát Tiến,R80005592
Tỉnh Bình Định,Huyện Phù Cát,Thị Trấn Ngô Mây,R80005594
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Chánh,R80005586
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Hanh,R80005588
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Hiệp,R80005581
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Hưng,R80005582
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Hải,R80005580
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Khánh,R80314158
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Lâm,R80005589
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Minh,R80005590
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Nhơn,R80005583
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Sơn,R80314156
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Thành,R80005585
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Thắng,R80005591
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Trinh,R80005587
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Tài,R80005584
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Tân,R80314157
Tỉnh Bình Định,Huyện Phù Cát,Xã Cát Tường,R80005593
Tỉnh Bình Định,Huyện Phù Mỹ,Thị Trấn Bình Dương,R80005674
Tỉnh Bình Định,Huyện Phù Mỹ,Thị Trấn Phù Mỹ,R80005684
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ An,R80005667
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Chánh,R80005663
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Chánh Tây,R80005668
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Châu,R80005669
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Cát,R80005677
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Hiệp,R80005678
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Hòa,R80005681
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Lộc,R80005671
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Lợi,R80005682
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Phong,R80005672
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Quang,R80005673
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Thành,R80005683
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Thắng,R80005665
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Thọ,R80005666
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Trinh,R80005679
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Tài,R80005670
Tỉnh Bình Định,Huyện Phù Mỹ,Xã Mỹ Đức,R80005664
Tỉnh Bình Định,Huyện Tuy Phước,Thị Trấn Diêu Trì,R80005687
Tỉnh Bình Định,Huyện Tuy Phước,Thị Trấn Tuy Phước,R80005686
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước An,R80005688
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Hiệp,R80005689
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Hòa,R80005693
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Hưng,R80005690
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Lộc,R80005694
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Nghĩa,R80005691
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Quang,R80005692
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Sơn,R80005695
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Thuận,R80005697
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Thành,R80005696
Tỉnh Bình Định,Huyện Tuy Phước,Xã Phước Thắng,R80005685
Tỉnh Bình Định,Huyện Tây Sơn,Thị Trấn Phú Phong,R80005703
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Hòa,R80005700
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Nghi,R80005705
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Thuận,R80005708
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Thành,R80005706
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Tân,R80005711
Tỉnh Bình Định,Huyện Tây Sơn,Xã Bình Tường,R80005702
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây An,R80005709
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Bình,R80005712
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Giang,R80005707
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Phú,R80005701
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Thuận,R80005710
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Vinh,R80005698
Tỉnh Bình Định,Huyện Tây Sơn,Xã Tây Xuân,R80005699
Tỉnh Bình Định,Huyện Tây Sơn,Xã Vĩnh An,R80005704
Tỉnh Bình Định,Huyện Vân Canh,Thị Trấn Vân Canh,R80005604
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Hiển,R80005605
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Hiệp,R80005606
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Hòa,R80005607
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Liên,R80005608
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Thuận,R80005609
Tỉnh Bình Định,Huyện Vân Canh,Xã Canh Vinh,R80005610
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Thị Trấn Vĩnh Thạnh,R80005603
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Hiệp,R80005601
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Hòa,R80005602
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Hảo,R80005597
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Kim,R80005598
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Quang,R80005599
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Sơn,R80005595
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Thuận,R80005600
Tỉnh Bình Định,Huyện Vĩnh Thạnh,Xã Vĩnh Thịnh,R80005596
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Bùi Thị Xuân,R80005616
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Ghềnh Ráng,R80005617
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Hải Cảng,R80005627
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Lê Hồng Phong,R80005628
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Lê Lợi,R80005618
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Lý Thường Kiệt,R80005629
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Nguyễn Văn Cừ,R80005622
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Ngô Mây,R80005612
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Nhơn Bình,R80005613
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Nhơn Phú,R80005623
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Quang Trung,R80005621
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Thị Nại,R80005615
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Trần Hưng Đạo,R80005624
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Trần Phú,R80005625
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Trần Quang Diệu,R80005626
Tỉnh Bình Định,Thành Phố Quy Nhơn,Phường Đống Đa,R80005611
Tỉnh Bình Định,Thành Phố Quy Nhơn,Xã Nhơn Châu,R80005614
Tỉnh Bình Định,Thành Phố Quy Nhơn,Xã Nhơn Hải,R80005619
Tỉnh Bình Định,Thành Phố Quy Nhơn,Xã Nhơn Hội,R80005630
Tỉnh Bình Định,Thành Phố Quy Nhơn,Xã Nhơn Lý,R80005620
Tỉnh Bình Định,Thành Phố Quy Nhơn,Xã Phước Mỹ,R80314262
Tỉnh Bình Định,Thị Xã An Nhơn,Phường Bình Định,R80005569
Tỉnh Bình Định,Thị Xã An Nhơn,Phường Nhơn Hòa,R80005567
Tỉnh Bình Định,Thị Xã An Nhơn,Phường Nhơn Hưng,R80005555
Tỉnh Bình Định,Thị Xã An Nhơn,Phường Nhơn Thành,R80005565
Tỉnh Bình Định,Thị Xã An Nhơn,Phường Đập Đá,R80005560
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn An,R80005561
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Hạnh,R80005566
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Hậu,R80005562
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Khánh,R80005563
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Lộc,R80005564
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Mỹ,R80005568
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Phong,R80005557
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Phúc,R80005558
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Thọ,R80005556
Tỉnh Bình Định,Thị Xã An Nhơn,Xã Nhơn Tân,R80005559
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Bồng Sơn,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Hương,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Hảo,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Thanh,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Thanh Tây,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Tân,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Xuân,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Hoài Đức,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Tam Quan,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Tam Quan Bắc,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Phường Tam Quan Nam,NULL
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Thị Trấn Bồng Sơn,R80005646
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Thị Trấn Tam Quan,R80005656
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Châu,R80005658
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Châu Bắc,R80005659
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Hương,R80005654
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Hải,R80005653
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Hảo,R80005647
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Mỹ,R80005655
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Phú,R80005648
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Sơn,R80005661
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Thanh,R80005650
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Thanh Tây,R80005651
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Tân,R80005649
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Xuân,R80005662
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Hoài Đức,R80005660
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Tam Quan Bắc,R80005657
Tỉnh Bình Định,Thị Xã Hoài Nhơn,Xã Tam Quan Nam,R80005652
Tỉnh Bạc Liêu,Huyện Hòa Bình,Thị Trấn Hòa Bình,R80001236
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Minh Diệu,R80001237
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Bình,R80001238
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Hậu,R80001239
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Hậu A,R80001240
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Mỹ A,R80001241
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Mỹ B,R80001234
Tỉnh Bạc Liêu,Huyện Hòa Bình,Xã Vĩnh Thịnh,R80001235
Tỉnh Bạc Liêu,Huyện Hồng Dân,Thị Trấn Ngan Dừa,R80001225
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Lộc Ninh,R80001229
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Ninh Hòa,R80001230
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Ninh Quới,R80001231
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Ninh Quới A,R80001226
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Ninh Thạnh Lợi,R80001232
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Ninh Thạnh Lợi A,R80001233
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Vĩnh Lộc,R80001227
Tỉnh Bạc Liêu,Huyện Hồng Dân,Xã Vĩnh Lộc A,R80001228
Tỉnh Bạc Liêu,Huyện Phước Long,Thị Trấn Phước Long,R80001254
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Hưng Phú,R80001258
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Phong Thạnh Tây A,R80001252
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Phong Thạnh Tây B,R80001253
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Phước Long,R80314291
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Vĩnh Phú Tây,R80001256
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Vĩnh Phú Đông,R80001255
Tỉnh Bạc Liêu,Huyện Phước Long,Xã Vĩnh Thanh,R80001257
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Thị Trấn Châu Hưng,R80001265
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Châu Hưng A,R80001266
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Châu Thới,R80001259
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Hưng Hội,R80001260
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Hưng Thành,R80001261
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Long Thạnh,R80001262
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Vĩnh Hưng,R80001263
Tỉnh Bạc Liêu,Huyện Vĩnh Lợi,Xã Vĩnh Hưng A,R80001264
Tỉnh Bạc Liêu,Huyện Đông Hải,Thị Trấn Gành Hào,R80001208
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã An Phúc,R80001211
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã An Trạch,R80001212
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã An Trạch A,R80001205
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Long Điền,R80001209
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Long Điền Tây,R80001204
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Long Điền Đông,R80001210
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Long Điền Đông A,R80001203
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Điền Hải,R80001213
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Định Thành,R80001206
Tỉnh Bạc Liêu,Huyện Đông Hải,Xã Định Thành A,R80001207
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 1,R80001218
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 2,R80001214
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 3,R80001224
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 5,R80001220
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 7,R80001221
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường 8,R80001215
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Phường Nhà Mát,R80001222
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Xã Hiệp Thành,R80001216
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Xã Vĩnh Trạch,R80001217
Tỉnh Bạc Liêu,Thành Phố Bạc Liêu,Xã Vĩnh Trạch Đông,R80001223
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Giá Rai,NULL
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Phường 1,R80001242
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Phường Hộ Phòng,R80001247
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Phường Láng Tròn,R80001244
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Phong Thạnh,R80001249
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Phong Thạnh A,R80001250
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Phong Thạnh Tây,R80001245
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Phong Thạnh Đông,R80001243
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Phong Tân,R80001248
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Tân Phong,R80001251
Tỉnh Bạc Liêu,Thị Xã Giá Rai,Xã Tân Thạnh,R80001246
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Thị Trấn Thắng,R80009818
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Bắc Lý,R80009823
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Châu Minh,R80009836
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Danh Thắng,R80009842
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hoàng An,R80009828
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hoàng Lương,R80009822
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hoàng Thanh,R80009817
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hoàng Vân,R80009827
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hòa Sơn,R80009826
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hùng Sơn,R80009829
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hương Lâm,R80009840
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Hợp Thịnh,R80009838
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Lương Phong,R80009839
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Mai Trung,R80009835
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Mai Đình,R80009830
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Ngọc Sơn,R80009833
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Quang Minh,R80009841
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Thanh Vân,R80009834
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Thái Sơn,R80009824
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Thường Thắng,R80009819
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Xuân Cẩm,R80009820
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Đoan Bái,R80009825
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Đông Lỗ,R80009837
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Đại Thành,R80009832
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Đồng Tân,R80009843
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xã Đức Thắng,R80009821
Tỉnh Bắc Giang,Huyện Lạng Giang,Thị Trấn Kép,R80009740
Tỉnh Bắc Giang,Huyện Lạng Giang,Thị Trấn Vôi,R80009747
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã An Hà,R80009728
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Dương Đức,R80009730
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Hương Lạc,R80009731
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Hương Sơn,R80009736
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Mỹ Hà,R80009744
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Mỹ Thái,R80009737
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Nghĩa Hòa,R80009732
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Nghĩa Hưng,R80009733
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Phi Mô,R80009734
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Quang Thịnh,R80009745
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Thái Đào,R80009739
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Tiên Lục,R80009741
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Tân Dĩnh,R80009738
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Tân Hưng,R80009746
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Tân Thanh,R80009727
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Tân Thịnh,R80009735
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Xuân Hương,R80009742
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Xương Lâm,R80009748
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Yên Mỹ,R80009749
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Đào Mỹ,R80009743
Tỉnh Bắc Giang,Huyện Lạng Giang,Xã Đại Lâm,R80009729
Tỉnh Bắc Giang,Huyện Lục Nam,Thị Trấn Lục Nam,R80009719
Tỉnh Bắc Giang,Huyện Lục Nam,Thị Trấn Đồi Ngô,R80009713
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Bình Sơn,R80009726
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Bảo Sơn,R80009703
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Bảo Đài,R80009702
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Bắc Lũng,R80009715
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Chu Điện,R80009712
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Cương Sơn,R80009718
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Cẩm Lý,R80009722
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Huyền Sơn,R80009714
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Khám Lạng,R80009706
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Lan Mẫu,R80009707
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Lục Sơn,R80009708
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Nghĩa Phương,R80009704
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Phương Sơn,R80009701
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Tam Dị,R80009725
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Thanh Lâm,R80009700
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Tiên Hưng,R80009709
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Tiên Nha,R80009705
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Trường Giang,R80009717
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Trường Sơn,R80009720
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Vô Tranh,R80009716
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Vũ Xá,R80009721
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Yên Sơn,R80009710
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Đan Hội,R80009723
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Đông Hưng,R80009724
Tỉnh Bắc Giang,Huyện Lục Nam,Xã Đông Phú,R80009711
Tỉnh Bắc Giang,Huyện Lục Ngạn,Thị Trấn Chũ,R80009788
Tỉnh Bắc Giang,Huyện Lục Ngạn,Xã Biên Sơn,R80009795
